application_number,pta_sequence_number,pta_event_date,pta_event_desc,applicant_delay_duration,uspto_delay_duration,start_pta_sequence_number,term_extension_indicator
07807548,,1995-05-01,Drawing Preliminary Amendment,0,0,,1
07807548,,1993-08-18,Claim Preliminary Amendment,0,0,,1
07807548,,1993-08-18,Drawing Preliminary Amendment,0,0,,1
07807548,,2001-09-20,Secrecy Order Renewed,0,0,,1
07807548,,2000-08-15,Correspondence Address Change,0,0,,1
07807548,,1998-10-07,Case Docketed to Examiner in GAU,0,0,,1
07807548,,1997-04-14,Secrecy Order Renewed,0,0,,1
07807548,,1996-04-11,Secrecy Order Renewed,0,0,,1
07807548,,1995-05-01,Correspondence Address Change,0,0,,1
07807548,,1995-05-01,Change in Power of Attorney (May Include Associate POA),0,0,,1
07807548,,1995-04-12,Secrecy Order Renewed,0,0,,1
07807548,,1994-04-13,Secrecy Order Renewed,0,0,,1
07807548,,1993-05-19,Miscellaneous Incoming Letter,0,0,,1
07807548,,1993-08-18,Correspondence Address Change,0,0,,1
07807548,,1993-08-18,Change in Power of Attorney (May Include Associate POA),0,0,,1
07807548,,1993-05-11,Mail D10 Notice (L & R),0,0,,1
07807548,,1993-05-11,D-10 Notice (L & R Case),0,0,,1
07807548,,1993-04-16,Date Forwarded to Examiner,0,0,,1
07807548,,1993-04-16,Withdrawal of Notice of Allowance,0,0,,1
07807548,,1993-04-15,Secrecy Order Imposed,0,0,,1
07807548,,1992-10-13,Mail Response to 312 Amendment (PTO-271),0,0,,1
07807548,,1992-10-13,Response to Amendment under Rule 312,0,0,,1
07807548,,1992-10-08,Date Forwarded to Examiner,0,0,,1
07807548,,1992-08-05,Amendment after Notice of Allowance (Rule 312),0,0,,1
07807548,,1992-08-05,Miscellaneous Incoming Letter,0,0,,1
07807548,,1992-07-08,Mail Notice of Allowance,0,0,,1
07807548,,1992-07-08,Notice of Allowance Data Verification Completed,0,0,,1
07807548,,1992-07-06,Receipt of all Acknowledgement Letters,0,0,,1
07807548,,1992-06-05,Date Forwarded to Examiner,0,0,,1
07807548,,1992-06-01,Response after Non-Final Action,0,0,,1
07807548,,1992-03-16,Miscellaneous Incoming Letter,0,0,,1
07807548,,1992-02-28,Mail Non-Final Rejection,0,0,,1
07807548,,1992-02-25,Non-Final Rejection,0,0,,1
07807548,,1992-02-06,Case Docketed to Examiner in GAU,0,0,,1
07807548,,1992-01-28,Application Captured on Microfilm,0,0,,1
07810005,,2004-10-18,Mail Notice of Allowance,0,0,,1
07810005,,2004-10-18,Mail Formal Drawings Required,0,0,,1
07810005,,2004-10-15,Formal Drawings Required,0,0,,1
07810005,,2004-10-15,Notice of Allowance Data Verification Completed,0,0,,1
07810005,,2004-10-15,Case Docketed to Examiner in GAU,0,0,,1
07810005,,2004-08-10,Date Forwarded to Examiner,0,0,,1
07810005,,2004-05-28,Response after Non-Final Action,0,0,,1
07810005,,2004-05-28,Workflow incoming amendment IFW,0,0,,1
07810005,,2004-03-03,Mail Miscellaneous Communication to Applicant,0,0,,1
07810005,,2004-03-01,Miscellaneous Action with SSP,0,0,,1
07810005,,2004-02-04,Case Docketed to Examiner in GAU,0,0,,1
07810005,,2003-09-09,Case Docketed to Examiner in GAU,0,0,,1
07810005,,2003-05-21,Secrecy Order Rescinded,0,0,,1
07810005,,2002-03-01,Correspondence Address Change,0,0,,1
07810005,,2002-01-11,Mail Miscellaneous Communication to Applicant,0,0,,1
07810005,,2002-01-10,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07810005,,2002-01-10,Secrecy Order Renewed,0,0,,1
07810005,,2000-12-06,Secrecy Order Renewed,0,0,,1
07810005,,2000-10-26,Change in Power of Attorney (May Include Associate POA),0,0,,1
07810005,,2000-10-26,Correspondence Address Change,0,0,,1
07810005,,2000-10-26,Change in Power of Attorney (May Include Associate POA),0,0,,1
07810005,,2000-10-06,Case Docketed to Examiner in GAU,0,0,,1
07810005,,1998-09-10,Secrecy Order Renewed,0,0,,1
07810005,,1997-09-11,Secrecy Order Renewed,0,0,,1
07810005,,1996-05-07,Secrecy Order Renewed,0,0,,1
07810005,,1995-05-08,Secrecy Order Renewed,0,0,,1
07810005,,1994-05-10,Secrecy Order Renewed,0,0,,1
07810005,,1993-05-12,Secrecy Order Renewed,0,0,,1
07810005,,1993-02-08,Date Forwarded to Examiner,0,0,,1
07810005,,1993-01-11,Response after Non-Final Action,0,0,,1
07810005,,1992-07-08,Mail Non-Final Rejection,0,0,,1
07810005,,1992-06-25,Non-Final Rejection,0,0,,1
07810005,,1992-05-12,Secrecy Order Imposed,0,0,,1
07810005,,1992-03-18,Case Docketed to Examiner in GAU,0,0,,1
07810005,,1992-03-04,Transfer Inquiry,0,0,,1
07810005,,1992-01-30,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07810005,,1992-01-29,Preexamination Location Change,0,0,,1
07810908,,2002-08-26,Mail Notice of Allowance,0,0,,1
07810908,,2002-08-26,Mail Formal Drawings Required,0,0,,1
07810908,,2002-08-23,Formal Drawings Required,0,0,,1
07810908,,2002-08-23,Notice of Allowance Data Verification Completed,0,0,,1
07810908,,1992-09-08,Case Docketed to Examiner in GAU,0,0,,1
07810908,,2001-08-03,Case Docketed to Examiner in GAU,0,0,,1
07810908,,2001-07-16,Amendment/Argument after PTAB Decision,0,0,,1
07810908,,2001-05-16,Mail PTAB Decision on Appeal - Reversed,0,0,,1
07810908,,2001-05-16,PTAB Decision - Examiner Reversed,0,2796,,1
07810908,,2000-08-02,Case Docketed to Examiner in GAU,0,0,,1
07810908,,1997-09-02,Mail Supplemental Examiner's Answer,0,0,,1
07810908,,1997-09-02,2nd or Subsequent Examiner's Answer to Appeal Brief,0,0,,1
07810908,,1997-09-02,Mail Reply Brief Noted by Examiner,0,0,,1
07810908,,1997-09-02,Reply Brief Noted by Examiner,0,0,,1
07810908,,1997-06-20,Date Forwarded to Examiner,0,0,,1
07810908,,1997-06-10,Reply Brief Filed,0,0,,1
07810908,,1997-04-15,Mail Supplemental Examiner's Answer,0,0,,1
07810908,,1997-04-14,2nd or Subsequent Examiner's Answer to Appeal Brief,0,0,,1
07810908,,1995-02-17,Amendment/Argument after Notice of Appeal,0,0,,1
07810908,,1994-12-20,Mail-Petition Decision - Denied,0,0,,1
07810908,,1994-09-06,Petition Entered,0,0,,1
07810908,,1994-10-05,Date Forwarded to Examiner,0,0,,1
07810908,,1994-09-06,Reply Brief Filed,0,0,,1
07810908,,1994-07-06,Supplemental Examiner's Answer Mailed,0,0,,1
07810908,,1994-06-06,Amendment/Argument after Notice of Appeal,0,0,,1
07810908,,1994-06-22,Date Forwarded to Examiner,0,0,,1
07810908,,1994-06-06,Reply Brief Filed,0,0,,1
07810908,,1994-04-05,Mail Examiner's Answer,0,0,,1
07810908,,1994-04-04,Examiner's Answer to Appeal Brief,0,0,,1
07810908,,1994-03-30,Date Forwarded to Examiner,0,0,,1
07810908,,1994-03-21,Appeal Brief Filed,0,0,,1
07810908,,1994-03-21,Request for Extension of Time - Granted,0,0,,1
07810908,,1993-10-14,Mail Advisory Action (PTOL - 303),0,0,,1
07810908,,1993-10-13,Advisory Action (PTOL-303),0,0,,1
07810908,,1993-10-07,Interview Summary Record,0,0,,1
07810908,,1993-09-20,Notice of Appeal Filed,0,0,,1
07810908,,1993-10-04,Date Forwarded to Examiner,0,0,,1
07810908,,1993-09-20,Response after Final Action,0,0,,1
07810908,,1993-09-20,Request for Extension of Time - Granted,0,0,,1
07810908,,1993-03-25,Information Disclosure Statement (IDS) Filed,0,0,,1
07810908,,1993-03-19,Mail Final Rejection (PTOL - 326),0,0,,1
07810908,,1993-03-19,Final Rejection,0,0,,1
07810908,,1993-02-03,Date Forwarded to Examiner,0,0,,1
07810908,,1993-01-11,Response after Non-Final Action,0,0,,1
07810908,,1993-01-11,Request for Extension of Time - Granted,0,0,,1
07810908,,1992-09-09,Mail Non-Final Rejection,0,0,,1
07810908,,1992-09-08,Non-Final Rejection,0,0,,1
07810908,,1992-02-26,Preliminary Amendment,0,0,,1
07810908,,1992-02-12,Case Docketed to Examiner in GAU,0,0,,1
07810908,,1992-01-27,Application Captured on Microfilm,0,0,,1
07812788,,2002-08-02,Mail Notice of Allowance,0,0,,1
07812788,,2002-08-02,Mail Notification of Terminal Disclaimer - Accepted,0,0,,1
07812788,,2002-07-31,Notice of Allowance Data Verification Completed,0,0,,1
07812788,,2002-07-21,Notification of Terminal Disclaimer - Accepted,0,0,,1
07812788,,2002-06-12,Terminal Disclaimer Filed,0,0,,1
07812788,,2002-07-18,Date Forwarded to Examiner,0,0,,1
07812788,,2002-06-12,Amendment/Argument after Notice of Appeal,0,0,,1
07812788,,2002-02-20,PTAB Administrator Remand to the Examiner,0,0,,1
07812788,,2001-03-08,Assignment of Appeal Number,0,0,,1
07812788,,2000-03-30,Mail Examiner's Answer,0,0,,1
07812788,,2000-03-20,Examiner's Answer to Appeal Brief,0,0,,1
07812788,,2000-03-08,Date Forwarded to Examiner,0,0,,1
07812788,,1999-10-27,Appeal Brief Filed,0,0,,1
07812788,,1999-10-27,Request for Extension of Time - Granted,0,0,,1
07812788,,1999-04-27,Amendment/Argument after Notice of Appeal,0,0,,1
07812788,,1999-04-27,Notice of Appeal Filed,0,0,,1
07812788,,1999-04-27,Request for Extension of Time - Granted,0,0,,1
07812788,,2000-03-01,Case Docketed to Examiner in GAU,0,0,,1
07812788,,1998-10-23,Mail Final Rejection (PTOL - 326),0,0,,1
07812788,,1998-10-01,Final Rejection,0,0,,1
07812788,,1998-07-31,Date Forwarded to Examiner,0,0,,1
07812788,,1998-07-27,Response after Non-Final Action,0,0,,1
07812788,,1998-07-27,Request for Extension of Time - Granted,0,0,,1
07812788,,1998-01-22,Mail Non-Final Rejection,0,0,,1
07812788,,1998-01-05,Non-Final Rejection,0,0,,1
07812788,,1997-10-30,Date Forwarded to Examiner,0,0,,1
07812788,,1997-10-22,Request under Rule 129 to Reopen Prosecution,0,0,,1
07812788,,1997-10-22,Mail Express Abandonment (During Examination),0,0,,1
07812788,,1997-10-22,Express Abandonment (during Examination),0,0,,1
07812788,,1997-10-22,Request for Extension of Time - Granted,0,0,,1
07812788,,1997-04-18,Mail Final Rejection (PTOL - 326),0,0,,1
07812788,,1997-04-14,Final Rejection,0,0,,1
07812788,,1997-02-07,Date Forwarded to Examiner,0,0,,1
07812788,,1997-01-13,Response after Non-Final Action,0,0,,1
07812788,,1997-01-13,Request for Extension of Time - Granted,0,0,,1
07812788,,1996-07-10,Mail Non-Final Rejection,0,0,,1
07812788,,1996-06-24,Non-Final Rejection,0,0,,1
07812788,,1996-06-13,Date Forwarded to Examiner,0,0,,1
07812788,,1996-05-31,Request under Rule 129 to Reopen Prosecution,0,0,,1
07812788,,1996-05-31,Mail Express Abandonment (During Examination),0,0,,1
07812788,,1996-05-31,Express Abandonment (during Examination),0,0,,1
07812788,,1996-05-31,Request for Extension of Time - Granted,0,0,,1
07812788,,1995-11-28,Mail Final Rejection (PTOL - 326),0,0,,1
07812788,,1995-11-27,Final Rejection,0,0,,1
07812788,,1995-09-12,Date Forwarded to Examiner,0,0,,1
07812788,,1995-08-21,Response after Non-Final Action,0,0,,1
07812788,,1995-08-21,Request for Extension of Time - Granted,0,0,,1
07812788,,1995-02-22,Mail Non-Final Rejection,0,0,,1
07812788,,1995-02-14,Non-Final Rejection,0,0,,1
07812788,,1994-12-08,Date Forwarded to Examiner,0,0,,1
07812788,,1994-12-02,Supplemental Response,0,0,,1
07812788,,1994-12-06,Date Forwarded to Examiner,0,0,,1
07812788,,1994-11-03,Response after Non-Final Action,0,0,,1
07812788,,1994-11-03,Request for Extension of Time - Granted,0,0,,1
07812788,,1994-11-03,Information Disclosure Statement (IDS) Filed,0,0,,1
07812788,,1994-11-03,Request for Extension of Time - Granted,0,0,,1
07812788,,1994-04-29,Mail Non-Final Rejection,0,0,,1
07812788,,1994-04-18,Non-Final Rejection,0,0,,1
07812788,,1994-02-16,Date Forwarded to Examiner,0,0,,1
07812788,,1994-01-27,Response after Non-Final Action,0,0,,1
07812788,,1993-01-27,Request for Extension of Time - Granted,0,0,,1
07812788,,1993-07-23,Mail Non-Final Rejection,0,0,,1
07812788,,1993-07-12,Non-Final Rejection,0,0,,1
07812788,,1993-05-06,Date Forwarded to Examiner,0,0,,1
07812788,,1993-04-23,Response after Non-Final Action,0,0,,1
07812788,,1993-04-23,Request for Extension of Time - Granted,0,0,,1
07812788,,1992-10-19,Mail Non-Final Rejection,0,0,,1
07812788,,1992-10-01,Non-Final Rejection,0,0,,1
07812788,,1992-03-26,Case Docketed to Examiner in GAU,0,0,,1
07812788,,1992-03-20,Application Captured on Microfilm,0,0,,1
07812788,,1992-03-13,Application Is Now Complete,0,0,,1
07812788,,1992-01-28,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07814871,,2005-06-14,Mail Notice of Allowance,0,0,,1
07814871,,2005-06-14,Mail Formal Drawings Required,0,0,,1
07814871,,2005-06-13,Formal Drawings Required,0,0,,1
07814871,,2005-06-13,Notice of Allowance Data Verification Completed,0,0,,1
07814871,,2005-06-13,Case Docketed to Examiner in GAU,0,0,,1
07814871,,2005-03-24,Date Forwarded to Examiner,0,0,,1
07814871,,2005-03-15,Amendment/Argument after Notice of Appeal,0,0,,1
07814871,,2005-03-15,Notice of Appeal Filed,0,0,,1
07814871,,2005-03-15,Request for Extension of Time - Granted,0,0,,1
07814871,,2005-02-01,Correspondence Address Change,0,0,,1
07814871,,2004-09-17,Mail Final Rejection (PTOL - 326),0,0,,1
07814871,,2004-09-16,Final Rejection,0,0,,1
07814871,,2004-07-07,Date Forwarded to Examiner,0,0,,1
07814871,,2004-06-25,Request under Rule 129 to Reopen Prosecution,0,0,,1
07814871,,2004-07-07,Disposal for a RCE / CPA / R129,0,0,,1
07814871,,2004-06-25,Request for Extension of Time - Granted,0,0,,1
07814871,,2004-05-18,Date Forwarded to Examiner,0,0,,1
07814871,,2003-11-25,Amendment/Argument after Notice of Appeal,0,0,,1
07814871,,2003-11-25,Notice of Appeal Filed,0,0,,1
07814871,,2003-11-25,Request for Extension of Time - Granted,0,0,,1
07814871,,2003-07-30,Mail Examiner Interview Summary (PTOL - 413),0,0,,1
07814871,,2003-07-29,Interview Summary Record,0,0,,1
07814871,,2003-05-29,Mail Final Rejection (PTOL - 326),0,0,,1
07814871,,2003-05-29,Final Rejection,0,0,,1
07814871,,1992-05-14,Information Disclosure Statement (IDS) Filed,0,0,,1
07814871,,2003-03-31,Date Forwarded to Examiner,0,0,,1
07814871,,2003-03-17,Request under Rule 129 to Reopen Prosecution,0,0,,1
07814871,,2003-03-31,Disposal for a RCE / CPA / R129,0,0,,1
07814871,,2003-03-17,Request for Extension of Time - Granted,0,0,,1
07814871,,2002-09-30,Notice of Appeal Filed,0,0,,1
07814871,,2002-11-20,Mail Advisory Action (PTOL - 303),0,0,,1
07814871,,2002-11-20,Advisory Action (PTOL-303),0,0,,1
07814871,,2002-10-08,Date Forwarded to Examiner,0,0,,1
07814871,,2002-09-30,Response after Final Action,0,0,,1
07814871,,2002-09-30,Request for Extension of Time - Granted,0,0,,1
07814871,,2002-03-26,Mail Final Rejection (PTOL - 326),0,0,,1
07814871,,2002-03-25,Final Rejection,0,0,,1
07814871,,1998-08-13,Claim Preliminary Amendment,0,0,,1
07814871,,1998-08-13,Drawing Preliminary Amendment,0,0,,1
07814871,,1995-02-21,Claim Preliminary Amendment,0,0,,1
07814871,,1995-02-21,Drawing Preliminary Amendment,0,0,,1
07814871,,1993-07-21,Claim Preliminary Amendment,0,0,,1
07814871,,1993-07-21,Drawing Preliminary Amendment,0,0,,1
07814871,,1993-06-04,Claim Preliminary Amendment,0,0,,1
07814871,,1993-06-04,Drawing Preliminary Amendment,0,0,,1
07814871,,1999-04-20,Workflow - File Sent to Contractor,0,0,,1
07814871,,2002-01-10,Date Forwarded to Examiner,0,0,,1
07814871,,2002-01-03,Response after Non-Final Action,0,0,,1
07814871,,2002-01-03,Request for Extension of Time - Granted,0,0,,1
07814871,,2001-07-16,Mail Non-Final Rejection,0,0,,1
07814871,,2001-07-16,Non-Final Rejection,0,0,,1
07814871,,2001-06-07,Case Docketed to Examiner in GAU,0,0,,1
07814871,,2001-01-11,Date Forwarded to Examiner,0,0,,1
07814871,,2000-03-20,Mail Letter of Suspension,0,0,,1
07814871,,2000-03-20,Suspension - Examiner Initiated,0,0,,1
07814871,,2000-03-20,Mail Miscellaneous Communication to Applicant,0,0,,1
07814871,,2000-03-20,Miscellaneous Action with SSP,0,0,,1
07814871,,2000-03-14,Date Forwarded to Examiner,0,0,,1
07814871,,2000-03-14,Withdrawal of Notice of Allowance,0,0,,1
07814871,,2000-03-14,Date Forwarded to Examiner,0,0,,1
07814871,,2000-03-14,Withdrawal of Notice of Allowance,0,0,,1
07814871,,1999-11-23,Workflow - Complete WF Records for Drawings,0,0,,1
07814871,,1998-11-19,Workflow - Drawings Finished,0,0,,1
07814871,,1998-11-19,Workflow - Drawings Matched with File at Contractor,0,0,,1
07814871,,1998-11-19,Workflow - Drawings Received at Contractor,0,0,,1
07814871,,1998-11-19,Workflow - Drawings Sent to Contractor,0,0,,1
07814871,,1999-03-01,Issue Notification Mailed,0,0,,1
07814871,,1999-02-05,Sequence Forwarded to Pubs on Tape,0,0,,1
07814871,,1999-01-27,Drawing(s) Processing Completed,0,0,,1
07814871,,1999-01-27,Drawing(s) Matched to Application,0,0,,1
07814871,,1999-01-27,Application Received to Match Drawing(s),0,0,,1
07814871,,1998-11-19,Issue Fee Payment Verified,0,0,,1
07814871,,1998-11-19,ENTITY STATUS SET TO UNDISCOUNTED (INITIAL DEFAULT SETTING OR STATUS CHANGE),0,0,,1
07814871,,1998-11-23,Application Ordered to Match Drawing(s),0,0,,1
07814871,,1998-11-23,Drawing(s) Received at Publications,0,0,,1
07814871,,1998-11-16,Mailroom Date of Drawing(s),0,0,,1
07814871,,1998-08-28,Mail Notice of Allowance,0,0,,1
07814871,,1998-08-28,Notice of Allowance Data Verification Completed,0,0,,1
07814871,,1998-08-13,Amendment/Argument after Notice of Appeal,0,0,,1
07814871,,1998-08-13,Change in Power of Attorney (May Include Associate POA),0,0,,1
07814871,,1998-05-28,PTAB Remand to the Examiner,0,0,,1
07814871,,1995-03-02,Communication - Re: Power of Attorney (PTOL-308),0,0,,1
07814871,,1995-02-21,Change in Power of Attorney (May Include Associate POA),0,0,,1
07814871,,1994-12-28,Mail Examiner's Answer,0,0,,1
07814871,,1994-12-27,Examiner's Answer to Appeal Brief,0,0,,1
07814871,,1994-10-18,Date Forwarded to Examiner,0,0,,1
07814871,,1994-09-26,Appeal Brief Filed,0,0,,1
07814871,,1994-09-26,Request for Extension of Time - Granted,0,0,,1
07814871,,1994-04-13,Mail Advisory Action (PTOL - 303),0,0,,1
07814871,,1994-04-12,Advisory Action (PTOL-303),0,0,,1
07814871,,1994-04-06,CRF Disk Has Been Received by Preexam / Group / PCT,0,0,,1
07814871,,1994-04-01,CRF Is Good Technically / Entered into Database,0,0,,1
07814871,,1994-03-24,Notice of Appeal Filed,0,0,,1
07814871,,1994-03-24,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07814871,,1994-03-31,CRF Disk Has Been Received by Preexam / Group / PCT,0,0,,1
07814871,,1994-03-31,Date Forwarded to Examiner,0,0,,1
07814871,,1994-03-24,Response after Final Action,0,0,,1
07814871,,1994-03-24,Request for Extension of Time - Granted,0,0,,1
07814871,,1993-09-23,Mail Final Rejection (PTOL - 326),0,0,,1
07814871,,1993-09-03,Final Rejection,0,0,,1
07814871,,1993-07-21,Correspondence Address Change,0,0,,1
07814871,,1993-05-26,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07814871,,1993-06-25,Date Forwarded to Examiner,0,0,,1
07814871,,1993-05-26,Response after Non-Final Action,0,0,,1
07814871,,1993-05-26,Request for Extension of Time - Granted,0,0,,1
07814871,,1993-06-04,Correspondence Address Change,0,0,,1
07814871,,1992-11-23,Mail Non-Final Rejection,0,0,,1
07814871,,1992-11-16,Non-Final Rejection,0,0,,1
07814871,,1992-10-23,Date Forwarded to Examiner,0,0,,1
07814871,,1992-09-24,Response to Election / Restriction Filed,0,0,,1
07814871,,1992-09-24,Request for Extension of Time - Granted,0,0,,1
07814871,,1992-07-22,Mail Restriction Requirement,0,0,,1
07814871,,1992-07-21,Restriction/Election Requirement,0,0,,1
07814871,,1992-07-09,Case Docketed to Examiner in GAU,0,0,,1
07814871,,1992-05-11,Preliminary Amendment,0,0,,1
07814871,,1992-06-25,Application Captured on Microfilm,0,0,,1
07814871,,1992-06-22,CRF Technically Sound and Matches Specification,0,0,,1
07814871,,1992-06-05,CRF Is Good Technically / Entered into Database,0,0,,1
07814871,,1992-01-30,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
08183381,,2002-05-21,Mail Corrected Notice of Allowance,0,0,,1
08183381,,2002-05-21,Corrected Notice of Allowance,0,0,,1
08183381,,2002-05-21,Correspondence Address Change,0,0,,1
08183381,,2002-05-20,Withdraw Publication/Pre-Exam Abandon,0,0,,1
08183381,,2001-05-21,Workflow - File Sent to Contractor,0,0,,1
08183381,,2001-08-01,Mail Notice of Abandonment from Publications,0,0,,1
08183381,,2001-08-01,Abandonment for Failure to Pay Issue Fee,0,0,,1
08183381,,2001-04-26,Workflow - Customer Service Request - Finish,0,0,,1
